"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 20:00","2019","07","28","20:00","27.4","","18.5","","58","","10","","13","","24.1","","99.40","","34","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 21:00","2019","07","28","21:00","26.1","","18.9","","64","","8","","21","","24.1","","99.46","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 22:00","2019","07","28","22:00","24.0","","19.3","","75","","22","","7","","24.1","","99.44","","31","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28 23:00","2019","07","28","23:00","22.9","","19.5","","81","","20","","14","","24.1","","99.41","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 00:00","2019","07","29","00:00","23.2","","19.7","","81","","20","","7","","24.1","","99.43","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 01:00","2019","07","29","01:00","22.7","","19.5","","82","","17","","5","","24.1","","99.38","","30","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 02:00","2019","07","29","02:00","22.8","","19.6","","82","","16","","15","","24.1","","99.34","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 03:00","2019","07","29","03:00","22.2","","19.8","","86","","16","","19","","24.1","","99.33","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 04:00","2019","07","29","04:00","21.8","","19.6","","87","","17","","14","","24.1","","99.31","","29","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 05:00","2019","07","29","05:00","21.8","","19.5","","87","","18","","13","","24.1","","99.29","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 06:00","2019","07","29","06:00","23.2","","19.7","","81","","18","","17","","24.1","","99.30","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 07:00","2019","07","29","07:00","24.5","","20.1","","76","","18","","16","","24.1","","99.30","","32","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 08:00","2019","07","29","08:00","26.6","","20.8","","70","","15","","13","","24.1","","99.31","","35","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 09:00","2019","07","29","09:00","28.3","","21.2","","65","","18","","18","","24.1","","99.26","","37","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 10:00","2019","07","29","10:00","29.7","","20.2","","56","","20","","32","","24.1","","99.23","","37","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 11:00","2019","07","29","11:00","29.1","","20.0","","57","","19","","25","","24.1","","99.22","","37","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 12:00","2019","07","29","12:00","30.8","","20.1","","52","","20","","35","","24.1","","99.21","","38","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 13:00","2019","07","29","13:00","30.0","","19.4","","52","","19","","30","","24.1","","99.12","","37","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 14:00","2019","07","29","14:00","30.7","","19.2","","50","","21","","30","","24.1","","99.08","","38","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 15:00","2019","07","29","15:00","31.4","","18.5","","46","","20","","35","","24.1","","99.02","","38","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 16:00","2019","07","29","16:00","30.0","","18.2","","49","","19","","43","","24.1","","99.02","","36","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 17:00","2019","07","29","17:00","29.4","","18.3","","50","","21","","27","","24.1","","99.02","","36","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 18:00","2019","07","29","18:00","28.5","","18.8","","55","","20","","28","","24.1","","99.02","","35","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 19:00","2019","07","29","19:00","28.0","","18.6","","56","","19","","26","","24.1","","99.01","","34","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 20:00","2019","07","29","20:00","25.0","","17.4","","62","","27","","16","","24.1","","99.11","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 21:00","2019","07","29","21:00","23.6","","18.1","","70","","27","","14","","24.1","","99.15","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 22:00","2019","07","29","22:00","22.4","","18.7","","79","","25","","7","","24.1","","99.16","","29","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29 23:00","2019","07","29","23:00","22.6","","18.8","","79","","18","","14","","24.1","","99.15","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 00:00","2019","07","30","00:00","22.1","","20.0","","88","","16","","20","","24.1","","99.17","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 01:00","2019","07","30","01:00","22.2","","19.9","","87","","17","","23","","24.1","","99.12","","30","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 02:00","2019","07","30","02:00","21.6","","20.2","","92","","18","","19","","19.3","","99.11","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 03:00","2019","07","30","03:00","21.4","","19.9","","91","","17","","19","","24.1","","99.11","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 04:00","2019","07","30","04:00","20.7","","19.9","","95","","18","","21","","16.1","","99.11","","28","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 05:00","2019","07","30","05:00","20.5","","19.8","","96","","17","","22","","16.1","","99.13","","28","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 06:00","2019","07","30","06:00","20.4","","19.8","","96","","17","","21","","16.1","","99.18","","28","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 07:00","2019","07","30","07:00","20.6","","20.2","","98","","10","","9","","16.1","","99.20","","28","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 08:00","2019","07","30","08:00","21.2","","20.6","","97","","10","","9","","9.7","","99.21","","29","","","","Rain Showers,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 09:00","2019","07","30","09:00","22.5","","21.2","","92","","19","","16","","24.1","","99.22","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 10:00","2019","07","30","10:00","23.9","","20.6","","81","","32","","17","","24.1","","99.25","","32","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 11:00","2019","07","30","11:00","25.2","","20.1","","73","","36","","5","","24.1","","99.28","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 12:00","2019","07","30","12:00","27.3","","20.1","","64","","21","","14","","24.1","","99.26","","35","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 13:00","2019","07","30","13:00","28.2","","17.7","","52","","23","","9","","24.1","","99.24","","34","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 14:00","2019","07","30","14:00","28.4","","18.7","","55","","24","","9","","24.1","","99.19","","35","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 15:00","2019","07","30","15:00","27.8","","15.9","","48","","28","","21","","24.1","","99.16","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 16:00","2019","07","30","16:00","27.8","","17.5","","53","","30","","21","","24.1","","99.16","","33","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 17:00","2019","07","30","17:00","26.1","","18.7","","63","","36","","15","","24.1","","99.25","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 18:00","2019","07","30","18:00","25.2","","18.6","","66","","2","","14","","24.1","","99.30","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 19:00","2019","07","30","19:00","24.4","","18.3","","69","","4","","17","","24.1","","99.36","","31","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 20:00","2019","07","30","20:00","23.4","","17.7","","70","","3","","10","","24.1","","99.42","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 21:00","2019","07","30","21:00","22.4","","16.9","","71","","1","","10","","24.1","","99.51","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 22:00","2019","07","30","22:00","21.2","","16.2","","73","","1","","9","","24.1","","99.57","","26","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30 23:00","2019","07","30","23:00","20.0","","16.3","","79","","6","","15","","24.1","","99.62","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 00:00","2019","07","31","00:00","20.0","","15.7","","76","","5","","12","","24.1","","99.64","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 01:00","2019","07","31","01:00","19.6","","14.3","","71","","4","","8","","24.1","","99.63","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 02:00","2019","07","31","02:00","18.4","","13.5","","73","","6","","13","","24.1","","99.62","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 03:00","2019","07","31","03:00","17.9","","12.8","","72","","1","","7","","24.1","","99.66","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 04:00","2019","07","31","04:00","17.1","","12.8","","76","","4","","13","","24.1","","99.68","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 05:00","2019","07","31","05:00","16.4","","13.0","","80","","32","","16","","24.1","","99.72","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 06:00","2019","07","31","06:00","17.5","","12.7","","74","","4","","14","","24.1","","99.75","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 07:00","2019","07","31","07:00","18.8","","13.1","","69","","6","","13","","24.1","","99.77","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 08:00","2019","07","31","08:00","20.0","","13.1","","64","","4","","13","","24.1","","99.83","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 09:00","2019","07","31","09:00","19.7","","14.2","","70","","3","","9","","24.1","","99.88","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 10:00","2019","07","31","10:00","20.5","","15.4","","72","","5","","15","","24.1","","99.90","","25","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 11:00","2019","07","31","11:00","22.8","","15.1","","62","","6","","4","","24.1","","99.86","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 12:00","2019","07","31","12:00","24.4","","15.1","","56","","2","","12","","24.1","","99.84","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 13:00","2019","07","31","13:00","25.6","","15.1","","52","","31","","8","","24.1","","99.81","","30","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 14:00","2019","07","31","14:00","26.1","","13.4","","45","","24","","6","","24.1","","99.78","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 15:00","2019","07","31","15:00","27.2","","14.6","","45","","13","","7","","24.1","","99.74","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 16:00","2019","07","31","16:00","25.5","","14.8","","51","","14","","11","","24.1","","99.71","","29","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 17:00","2019","07","31","17:00","26.2","","15.2","","50","","7","","21","","24.1","","99.71","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 18:00","2019","07","31","18:00","25.2","","13.9","","49","","4","","23","","24.1","","99.73","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 19:00","2019","07","31","19:00","23.4","","12.8","","51","","3","","19","","24.1","","99.77","","26","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 20:00","2019","07","31","20:00","21.6","","11.8","","53","","3","","18","","24.1","","99.84","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 21:00","2019","07","31","21:00","20.4","","12.2","","59","","36","","12","","24.1","","99.90","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 22:00","2019","07","31","22:00","19.1","","12.0","","63","","3","","14","","24.1","","99.92","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31 23:00","2019","07","31","23:00","18.3","","11.9","","66","","2","","9","","24.1","","99.92","","","","","","NA"
